year,month,day,rainfall,evaporation,discharge
1984,2,15,0.09,0.6,53.8
1984,2,16,2.4,0,52.3
1984,2,17,1.66,0.7,53.7
1984,2,18,0.03,1.1,48.4
1984,2,19,1.65,0.3,45.2
1984,2,20,1,0.1,45.4
1984,2,21,0.15,0.5,42.2
1984,2,22,0,1.6,38.1
1984,2,23,0.68,1,35.7
1984,2,24,0.15,1,33.6
1984,2,25,0.09,0.4,31.8
1984,2,26,0.13,0.9,30.1
1984,2,27,5.16,0.2,34.6
1984,2,28,8.26,0.9,49.9
1984,2,29,0.02,1.7,53.0
1984,3,1,0,2.2,39.8
1984,3,2,0,2.1,36.2
1984,3,3,0,1.3,34.1
1984,3,4,0,0.9,32.2
1984,3,5,1.67,0.4,32.0
1984,3,6,17.43,0.2,55.1
1984,3,7,18.31,0.1,113.2
1984,3,8,1.85,0.1,125.9
1984,3,9,3.98,0,98.5
1984,3,10,0.82,0.4,91.7
1984,3,11,2.85,0,82.5
1984,3,12,2.74,1.3,81.3
1984,3,13,0.49,1.8,72.2
1984,3,14,0,1.6,62.8
1984,3,15,0.03,0.7,56.8
1984,3,16,0.17,0.7,52.0
1984,3,17,0,1.7,47.9
1984,3,18,2.45,1.2,46.3
1984,3,19,18.48,1.1,73.8
1984,3,20,7.22,0.4,117.2
1984,3,21,1.88,0.6,101.1
1984,3,22,6.07,0.4,93.1
1984,3,23,3.44,0.4,99.8
1984,3,24,5.09,0.6,97.7
1984,3,25,28.95,0.8,164.1
1984,3,26,3.87,1.1,232.4
1984,3,27,3.25,1.1,168.1
1984,3,28,1.44,0.5,139.4
1984,3,29,0.54,0.2,117.3
1984,3,30,1.05,2.8,99.7
1984,3,31,10.55,1.1,109.0
1984,4,1,30.24,1.7,206.5
1984,4,2,0.13,0.8,262.5
1984,4,3,1.58,0.5,172.9
1984,4,4,2.53,2.1,140.8
1984,4,5,3.61,1.2,124.5
1984,4,6,0.55,0,114.1
1984,4,7,4.03,0.5,105.9
1984,4,8,2.56,0,107.7
1984,4,9,3.34,1.1,102.1
1984,4,10,0.24,2.2,91.9
1984,4,11,0.33,0.9,78.2
1984,4,12,0.68,2.4,70.0
1984,4,13,0,0.4,63.6
1984,4,14,0,1.9,58.3
1984,4,15,0.17,2.9,53.9
1984,4,16,0,2.3,50.1
1984,4,17,0.81,2.9,46.7
1984,4,18,0.89,1.4,43.9
1984,4,19,1.28,0.6,42.5
1984,4,20,1.01,1.4,41.5
1984,4,21,0.82,1.6,38.3
1984,4,22,0,5.1,36.3
1984,4,23,0,1.4,34.6
1984,4,24,0,2.4,33.0
1984,4,25,0.85,0.7,31.8
1984,4,26,0,0.4,30.8
1984,4,27,2.08,0.8,31.2
1984,4,28,0.65,1,32.2
1984,4,29,0,1.7,29.1
1984,4,30,0.28,0.7,27.9
1984,5,1,12.83,0.9,43.6
1984,5,2,19.35,1.5,96.8
1984,5,3,20.25,0.8,165.6
1984,5,4,31.97,1.8,290.8
1984,5,5,3.28,1.2,341.7
1984,5,6,0.12,2.8,222.1
1984,5,7,0,3.3,165.7
1984,5,8,0,3.7,134.8
1984,5,9,0,3.3,113.5
1984,5,10,0,4.2,97.8
1984,5,11,0,4.3,85.9
1984,5,12,0,2.2,76.5
1984,5,13,13.55,1.6,96.2
1984,5,14,13.22,2,149.3
1984,5,15,25.79,2.2,227.9
1984,5,16,3.77,1.6,271.1
1984,5,17,17.86,0.8,257.3
1984,5,18,18.67,2.1,345.4
1984,5,19,0.04,1.9,311.5
1984,5,20,12.82,1.8,255.8
1984,5,21,4.52,2.4,250.8
1984,5,22,0,2.9,188.6
1984,5,23,0,3,147.4
1984,5,24,0,2.3,123.0
1984,5,25,0.07,0.9,105.7
1984,5,26,16.25,0.1,139.9
1984,5,27,29.23,3.4,280.0
1984,5,28,2.56,2,321.0
1984,5,29,1.12,3.4,207.8
1984,5,30,7.79,6.4,165.1
1984,5,31,149.18,1,1234.4
1984,6,1,76.15,1.2,3243.3
1984,6,2,3.61,2,1647.8
1984,6,3,0,4,600.9
1984,6,4,0,4.1,352.6
1984,6,5,0.13,4.6,252.0
1984,6,6,0.1,3.7,196.3
1984,6,7,0,4.3,161.2
1984,6,8,0.14,5,137.0
1984,6,9,0.73,1.9,119.5
1984,6,10,7.51,1.3,127.5
1984,6,11,30.01,1.8,257.3
1984,6,12,10.84,4.1,391.5
1984,6,13,1.33,2.9,285.8
1984,6,14,0,2.4,204.8
1984,6,15,57.78,2.9,489.7
1984,6,16,4.06,0.7,792.2
1984,6,17,4.18,2.5,437.3
1984,6,18,3.71,2.9,301.7
1984,6,19,2.85,3.8,229.0
1984,6,20,0.45,4.2,182.3
1984,6,21,1.12,3.7,152.7
1984,6,22,0.75,3.1,132.1
1984,6,23,1.14,6,116.7
1984,6,24,2,4.2,104.9
1984,6,25,4.34,3.6,97.9
1984,6,26,9.62,2.9,113.9
1984,6,27,13.15,4.8,157.1
1984,6,28,2.51,5,160.7
1984,6,29,1.32,4.8,124.5
1984,6,30,0.03,3.7,108.9
1984,7,1,0.24,3.9,98.3
1984,7,2,1.68,3.4,89.8
1984,7,3,9.52,2.2,104.7
1984,7,4,13.8,3.5,156.9
1984,7,5,2.85,4.8,166.8
1984,7,6,0,3.9,125.8
1984,7,7,3.25,7.6,109.0
1984,7,8,8.6,4.9,109.6
1984,7,9,1,4.7,111.7
1984,7,10,0,5.2,94.4
1984,7,11,0,5.8,85.2
1984,7,12,0,5.4,78.3
1984,7,13,0,4.6,72.5
1984,7,14,0,4.4,67.6
1984,7,15,0.03,3.9,63.3
1984,7,16,2.43,3.1,59.7
1984,7,17,2.75,3.5,56.5
1984,7,18,8.86,2.6,67.7
1984,7,19,10.15,3.6,97.3
1984,7,20,12.17,3.5,123.7
1984,7,21,6.31,3.9,135.8
1984,7,22,4.95,4.5,114.5
1984,7,23,5.22,3.3,103.5
1984,7,24,0.3,4.5,97.9
1984,7,25,0,5.3,85.2
1984,7,26,0,6.2,77.3
1984,7,27,0,5,71.1
1984,7,28,0,5.5,65.8
1984,7,29,0,5.6,61.2
1984,7,30,1.43,3.7,57.3
1984,7,31,2.89,4.2,54.0
1984,8,1,4.65,5.5,51.0
1984,8,2,1.41,4.7,48.5
1984,8,3,0.24,4.6,46.1
1984,8,4,0.21,5.5,44.0
1984,8,5,0.19,5.4,42.0
1984,8,6,0,5.5,40.2
1984,8,7,0.43,2.3,38.5
1984,8,8,8.66,4.9,43.3
1984,8,9,0.09,6.2,49.4
1984,8,10,0.6,5.3,41.1
1984,8,11,4.83,5.9,38.6
1984,8,12,0.06,6.3,37.0
1984,8,13,0,5.7,35.4
1984,8,14,0,4.9,34.0
1984,8,15,7.65,3.7,38.7
1984,8,16,3.68,3.6,44.9
1984,8,17,0.34,4,37.1
1984,8,18,0.15,4.3,34.7
1984,8,19,0.13,4.5,33.2
1984,8,20,0.62,3.4,31.9
1984,8,21,1.95,3.1,30.7
1984,8,22,3.54,4,29.6
1984,8,23,0.05,5.8,28.6
1984,8,24,12.4,3.6,40.2
1984,8,25,8.93,2.2,66.2
1984,8,26,19.05,4.5,92.1
1984,8,27,0.39,4.8,109.6
1984,8,28,0,3.9,76.6
1984,8,29,0,2.2,66.7
1984,8,30,2.1,1.4,62.3
1984,8,31,9.05,0.5,76.1
1984,9,1,8.18,1.6,104.2
1984,9,2,36.44,3.6,193.9
1984,9,3,1.59,2.3,277.3
1984,9,4,0,4.1,174.2
1984,9,5,6.79,0.3,157.7
1984,9,6,6.38,4.7,158.5
1984,9,7,0,5.1,129.2
1984,9,8,0,4.2,106.7
1984,9,9,0,3.8,92.5
1984,9,10,0,4.4,81.8
1984,9,11,0,2.5,73.3
1984,9,12,2.86,1.9,68.5
1984,9,13,2.52,2.7,64.8
1984,9,14,0.05,2.3,58.2
1984,9,15,0.21,0.7,53.7
1984,9,16,11.2,1.1,69.3
1984,9,17,1.88,0,92.1
1984,9,18,25.43,1.4,133.3
1984,9,19,7.78,1.1,212.2
1984,9,20,0.53,2.2,166.3
1984,9,21,0.26,3.5,125.3
1984,9,22,0.34,3.5,105.8
1984,9,23,0.03,4.6,92.2
1984,9,24,0,3.9,81.6
1984,9,25,6.31,3.9,78.6
1984,9,26,3.9,3.1,78.9
1984,9,27,0.1,3.8,70.0
1984,9,28,0,2.6,62.4
1984,9,29,0.37,2.9,57.2
1984,9,30,0,3.6,53.0
1984,10,1,0,3.6,49.3
1984,10,2,0,5.3,46.1
1984,10,3,0,3.3,43.3
1984,10,4,0.05,1.1,40.9
1984,10,5,2.48,0.3,42.1
1984,10,6,4.47,0.5,50.6
1984,10,7,6.28,0.4,62.7
1984,10,8,2.85,0.8,68.9
1984,10,9,1.43,1.2,59.6
1984,10,10,0.47,2.8,51.9
1984,10,11,0.52,2.5,47.7
1984,10,12,0,1.6,44.7
1984,10,13,0,1.6,42.0
1984,10,14,0,1.8,39.7
1984,10,15,0,1.2,37.7
1984,10,16,4.48,0.4,42.1
1984,10,17,10.8,1.5,63.4
1984,10,18,15.64,2.6,99.8
1984,10,19,0.43,3.1,109.9
1984,10,20,0,4.2,78.4
1984,10,21,0,2.8,68.3
1984,10,22,0,1.7,62.2
1984,10,23,0,3.2,57.0
1984,10,24,0,3.3,52.6
1984,10,25,0,1.5,48.9
1984,10,26,0,3.2,45.6
1984,10,27,0.73,3.9,42.8
1984,10,28,0,3.2,40.3
1984,10,29,0,3.1,38.0
1984,10,30,0,2.1,36.0
1984,10,31,0,2.2,34.2
1984,11,1,0,2.5,32.6
1984,11,2,0,2.4,31.1
1984,11,3,0,2.1,29.8
1984,11,4,0,2.2,28.6
1984,11,5,0,1.9,27.4
1984,11,6,0,1.8,26.4
1984,11,7,0,1.9,25.5
1984,11,8,0,2.3,24.6
1984,11,9,0,2.8,23.7
1984,11,10,0,2.4,22.9
1984,11,11,0,2,22.2
1984,11,12,0,1,21.5
1984,11,13,0,1,20.9
1984,11,14,24.45,2.5,47.7
1984,11,15,3.05,1.3,88.4
1984,11,16,0.01,1.9,56.3
1984,11,17,0.02,1.4,46.4
1984,11,18,0,2.1,43.0
1984,11,19,0,1.9,40.3
1984,11,20,0,1.6,37.9
1984,11,21,0.01,1.2,35.8
1984,11,22,0,1.2,33.9
1984,11,23,0,1.4,32.3
1984,11,24,0,2.1,30.7
1984,11,25,0,1.6,29.3
1984,11,26,0,1.5,28.1
1984,11,27,0,1,26.9
1984,11,28,0,0.9,25.9
1984,11,29,0,1.2,24.9
1984,11,30,0,1.7,24.0
1984,12,1,0,1.3,23.2
1984,12,2,0,1.6,22.4
1984,12,3,0,1.6,21.7
1984,12,4,0,1.6,21.0
1984,12,5,0,1.1,20.3
1984,12,6,0,1.4,19.7
1984,12,7,0,1.4,19.2
1984,12,8,0,0.7,18.7
1984,12,9,0,2.2,18.2
1984,12,10,0,1.3,17.7
1984,12,11,0,1,17.2
1984,12,12,0.1,1.3,16.8
1984,12,13,0,1.8,16.4
1984,12,14,0,1.2,16.0
1984,12,15,0,1.7,15.7
1984,12,16,0.29,0.9,15.3
1984,12,17,6.29,0.9,20.3
1984,12,18,2.15,0.2,29.0
1984,12,19,6.35,0.2,30.5
1984,12,20,1.67,0.4,36.5
1984,12,21,2.95,0.4,31.7
1984,12,22,0.97,0,32.8
1984,12,23,0,0,29.4
1984,12,24,0,0,26.5
1984,12,25,0,5,25.3
1984,12,26,0,1.2,24.3
1984,12,27,0,0,23.4
1984,12,28,0,0,22.5
1984,12,29,0,2.8,21.8
1984,12,30,0,0.2,21.0
1984,12,31,0.01,0,20.4
1985,1,1,0.22,0,20.0
1985,1,2,2.83,0.3,22.4
1985,1,3,0.04,0.4,24.9
1985,1,4,0.76,0.6,21.0
1985,1,5,0.11,0.2,20.2
1985,1,6,3.86,0.1,23.4
1985,1,7,8.17,0.4,36.9
1985,1,8,1.21,0.9,42.8
1985,1,9,3,0.3,34.0
1985,1,10,0.41,0.3,35.2
1985,1,11,0.03,0.8,30.1
1985,1,12,0,0.8,28.2
1985,1,13,0,1.1,27.0
1985,1,14,0,1.5,25.9
1985,1,15,0.05,0.3,24.9
1985,1,16,0.65,0,24.7
1985,1,17,8.22,0,34.5
1985,1,18,0.47,0.9,45.2
1985,1,19,0,1,32.1
1985,1,20,0,1.3,29.3
1985,1,21,0,0.8,28.0
1985,1,22,0,0.7,26.8
1985,1,23,0,1.5,25.7
1985,1,24,1.32,1.7,24.7
1985,1,25,0.1,0.7,23.8
1985,1,26,0.1,0.7,22.9
1985,1,27,0.03,0.8,22.1
1985,1,28,2.8,1.3,23.1
1985,1,29,2.09,0.6,26.1
1985,1,30,0,1.7,25.4
1985,1,31,0,0.7,22.3
1985,2,1,0.12,0.6,21.3
1985,2,2,0,1.1,20.7
1985,2,3,3.03,0.6,22.6
1985,2,4,0.29,0.3,25.3
1985,2,5,3.84,0.1,25.5
1985,2,6,3.68,0.1,33.8
1985,2,7,7.2,1,40.7
1985,2,8,7.9,0.5,53.7
1985,2,9,0.55,0.8,55.0
1985,2,10,0,0.1,40.9
1985,2,11,9.4,0.8,49.9
1985,2,12,0.16,1.2,62.7
1985,2,13,1.11,0.8,47.5
1985,2,14,8.46,1,55.2
1985,2,15,27.7,0,120.3
1985,2,16,8.65,0.2,195.7
1985,2,17,22.15,0.1,226.0
1985,2,18,18.61,0.5,321.8
1985,2,19,9.09,0.2,329.8
1985,2,20,8.55,0.5,290.0
1985,2,21,3.64,0.1,250.6
1985,2,22,2.09,0,202.2
1985,2,23,0.28,0.1,162.7
1985,2,24,2.08,0.1,136.9
1985,2,25,28.75,0.3,216.2
1985,2,26,13.75,0.2,349.7
1985,2,27,15.1,0.2,359.2
1985,2,28,16.75,0.9,393.8
1985,3,1,0.51,1.4,337.8
1985,3,2,23.57,1.3,330.8
1985,3,3,25.07,0,501.4
1985,3,4,11.37,1.6,519.8
1985,3,5,5.06,0.3,391.4
1985,3,6,0.11,0.3,281.5
1985,3,7,3.45,0.2,217.3
1985,3,8,1.65,1.4,185.7
1985,3,9,8.35,0.1,179.3
1985,3,10,11.45,0.1,227.2
1985,3,11,14.83,0.7,286.6
1985,3,12,12.11,0.1,335.5
1985,3,13,14.02,0.1,368.2
1985,3,14,0.46,0.6,324.6
1985,3,15,0.05,1.3,219.6
1985,3,16,0.04,0.4,171.5
1985,3,17,0,0.3,142.2
1985,3,18,0.35,0,122.9
1985,3,19,0.07,0.8,108.8
1985,3,20,0.3,1.4,96.4
1985,3,21,2.16,0,93.1
1985,3,22,8.21,0.5,114.0
1985,3,23,0.19,1,124.8
1985,3,24,0.55,0.5,98.4
1985,3,25,4.55,0,100.6
1985,3,26,1.64,0,110.6
1985,3,27,2.44,0.5,103.1
1985,3,28,12.32,1.3,129.8
1985,3,29,1.05,1.1,151.5
1985,3,30,3.02,0.6,121.9
1985,3,31,0.37,3.2,113.9
1985,4,1,4.54,1.1,107.9
1985,4,2,0.53,1.1,107.8
1985,4,3,0,1.5,91.3
1985,4,4,0,3.4,82.5
1985,4,5,18.28,1.3,124.8
1985,4,6,35.31,0.2,331.1
1985,4,7,2.73,1.1,440.6
1985,4,8,0,1.2,271.6
1985,4,9,0.69,1.2,199.2
1985,4,10,9.58,1.2,196.8
1985,4,11,0.37,1.5,199.0
1985,4,12,13.3,1,202.9
1985,4,13,4.72,0.4,241.8
1985,4,14,2.41,0.4,204.9
1985,4,15,13.91,0.5,227.6
1985,4,16,1.27,2.4,245.1
1985,4,17,0,3.1,175.6
1985,4,18,0,2.7,144.0
1985,4,19,4.12,1.5,133.3
1985,4,20,1.87,1,129.5
1985,4,21,0,2.4,113.0
1985,4,22,0,3.7,99.0
1985,4,23,0.09,4.1,89.5
1985,4,24,0,4.4,81.9
1985,4,25,0,3.8,75.6
1985,4,26,0.87,1.6,70.3
1985,4,27,0.22,3.1,65.9
1985,4,28,0,3.8,62.0
1985,4,29,0,3.2,58.5
1985,4,30,2.51,1.4,58.0
1985,5,1,3.58,0.2,65.5
1985,5,2,5.03,0.6,79.5
1985,5,3,3.2,0.6,87.4
1985,5,4,0.15,3.5,80.4
1985,5,5,0.02,4.6,69.2
1985,5,6,5.44,3.7,68.1
1985,5,7,3.17,3.1,68.6
1985,5,8,0.41,3.2,61.6
1985,5,9,17.26,3.2,91.3
1985,5,10,0.92,2.8,127.2
1985,5,11,0,5.3,91.4
1985,5,12,0,6.2,80.0
1985,5,13,2.85,3.1,73.2
1985,5,14,2.55,4.9,67.6
1985,5,15,16.3,6.3,86.8
1985,5,16,1.45,2.3,109.1
1985,5,17,0.11,2.6,82.7
1985,5,18,0,3.7,73.6
1985,5,19,9.87,3,84.5
1985,5,20,2.65,3.5,97.1
1985,5,21,0.02,2.1,77.4
1985,5,22,2.35,1.4,72.0
1985,5,23,3.68,1,75.4
1985,5,24,0.77,2.7,75.4
1985,5,25,0,2.6,65.3
1985,5,26,13.24,0,91.6
1985,5,27,41.31,1.8,266.8
1985,5,28,1.15,2.4,392.5
1985,5,29,0.06,1.8,233.1
1985,5,30,1.26,2.1,175.4
1985,5,31,3.96,1.2,154.1
1985,6,1,10.22,0.9,174.4
1985,6,2,1.15,2.3,179.0
1985,6,3,4.13,2.5,141.0
1985,6,4,11.8,3.7,152.9
1985,6,5,12.55,0.7,204.8
1985,6,6,18.06,2.9,276.1
1985,6,7,2.2,2.2,271.6
1985,6,8,0,3.4,187.7
1985,6,9,0,4.6,150.4
1985,6,10,0,3.9,127.1
1985,6,11,3.23,2.7,111.9
1985,6,12,2.33,2.3,100.7
1985,6,13,1.08,1.8,89.6
1985,6,14,0.05,4.3,81.2
1985,6,15,0,5.2,74.3
1985,6,16,0,4.1,68.5
1985,6,17,0,4.8,63.7
1985,6,18,0.18,3.3,59.5
1985,6,19,0,4.8,55.8
1985,6,20,0,3.4,52.6
1985,6,21,0,2.9,49.8
1985,6,22,0,7,47.2
1985,6,23,8.71,2.9,56.0
1985,6,24,1.78,3.5,66.6
1985,6,25,19.32,0.3,96.0
1985,6,26,32.45,0.9,255.2
1985,6,27,7.64,3.5,345.7
1985,6,28,4.87,3.1,242.5
1985,6,29,0.38,3.9,185.7
1985,6,30,0,5.4,147.6
1985,7,1,4.38,4.3,124.1
1985,7,2,6.28,1.7,121.6
1985,7,3,4.69,2.7,127.3
1985,7,4,7.53,3.4,123.2
1985,7,5,1.94,5.2,117.6
1985,7,6,0,5.2,96.7
1985,7,7,0,5.5,85.4
1985,7,8,0.63,4.7,77.1
1985,7,9,10.08,1.8,90.6
1985,7,10,0.93,4.7,106.1
1985,7,11,0,5.7,82.4
1985,7,12,0,6.5,73.1
1985,7,13,0,5,66.8
1985,7,14,0,5.3,61.5
1985,7,15,0,6.3,56.9
1985,7,16,0,5.6,53.0
1985,7,17,0,6.3,49.5
1985,7,18,0,5.9,46.5
1985,7,19,24.34,6.9,77.1
1985,7,20,10.82,2.7,135.9
1985,7,21,0.07,3.5,119.0
1985,7,22,6.18,3.7,96.2
1985,7,23,17.33,4.7,124.3
1985,7,24,4.39,3.5,147.0
1985,7,25,20.25,5,157.5
1985,7,26,23.01,4,257.1
1985,7,27,2.25,3.6,264.4
1985,7,28,4.13,3.4,180.8
1985,7,29,0,4.3,146.1
1985,7,30,0.05,5.4,121.4
1985,7,31,0,3.4,104.1
1985,8,1,7.32,4.7,98.2
1985,8,2,13.17,4.7,117.3
1985,8,3,8.75,5.7,134.2
1985,8,4,1.81,4,113.3
1985,8,5,17.01,4.1,129.9
1985,8,6,0.14,4.3,154.7
1985,8,7,0.96,5.6,113.5
1985,8,8,6.15,6.1,96.6
1985,8,9,4.42,2.7,90.0
1985,8,10,1.11,3.9,85.2
1985,8,11,10.48,7.7,80.8
1985,8,12,2.62,0.5,85.4
1985,8,13,7.55,3.4,88.8
1985,8,14,11.37,2.8,109.7
1985,8,15,6.72,3.6,125.3
1985,8,16,3.98,5.6,106.2
1985,8,17,0.03,3.9,87.8
1985,8,18,0,5.5,78.1
1985,8,19,7.24,3.8,78.6
1985,8,20,4.63,2.7,85.1
1985,8,21,1.46,3.8,77.2
1985,8,22,1.45,3.2,66.9
1985,8,23,0.98,3.6,61.2
1985,8,24,11.11,1.5,77.0
1985,8,25,2.35,2.2,96.0
1985,8,26,0.18,4.5,73.2
1985,8,27,0.12,4.7,64.8
1985,8,28,0.29,4.4,59.6
1985,8,29,4.64,3.8,56.9
1985,8,30,5.15,4,57.1
1985,8,31,10.09,6.6,61.5
1985,9,1,31.84,2.8,132.7
1985,9,2,8.13,1.5,232.1
1985,9,3,1.35,2.9,175.1
1985,9,4,0.05,3.8,130.9
1985,9,5,1.77,3.2,110.3
1985,9,6,0.62,2.4,96.0
1985,9,7,0.06,4.1,84.9
1985,9,8,2.7,3.9,76.2
1985,9,9,0,4.9,69.1
1985,9,10,0.35,5.6,63.2
1985,9,11,15.85,5.6,79.9
1985,9,12,2.7,4.4,99.6
1985,9,13,0.25,2,74.8
1985,9,14,3.55,2.3,68.9
1985,9,15,0,3.5,66.2
1985,9,16,0.26,4.3,59.0
1985,9,17,23.77,1.1,104.4
1985,9,18,12,2.3,190.8
1985,9,19,3.1,1.7,167.9
1985,9,20,1.43,1.5,128.3
1985,9,21,13.86,4.1,135.1
1985,9,22,3.1,1.9,151.5
1985,9,23,2.61,2.1,120.5
1985,9,24,36.55,1.5,221.7
1985,9,25,1.73,1.2,336.7
1985,9,26,0.18,2.5,210.2
1985,9,27,0.23,1.7,160.0
1985,9,28,2.77,1.2,137.3
1985,9,29,13.91,0.6,166.2
1985,9,30,0.82,3.4,187.0
1985,10,1,0,4.9,135.6
1985,10,2,0,4,113.0
1985,10,3,0,3.7,98.3
1985,10,4,0,2.3,87.0
1985,10,5,0,2.6,78.0
1985,10,6,0,2.6,70.8
1985,10,7,0,2.3,64.8
1985,10,8,0,1.9,59.8
1985,10,9,0,1.7,55.6
1985,10,10,0,3.3,52.0
1985,10,11,0,2.7,48.8
1985,10,12,0,4,46.0
1985,10,13,0,3.3,43.4
1985,10,14,0,2.2,41.2
1985,10,15,0,3.6,39.2
1985,10,16,0,3.9,37.4
1985,10,17,0,2.9,35.7
1985,10,18,0,2.9,34.2
1985,10,19,0,1.7,32.8
1985,10,20,0.22,1.6,31.6
1985,10,21,0.72,0.3,31.1
1985,10,22,0.1,1.1,30.7
1985,10,23,0.05,0.7,29.1
1985,10,24,0,1.3,28.1
1985,10,25,0,2.5,27.2
1985,10,26,0,1.7,26.4
1985,10,27,0,2.3,25.6
1985,10,28,0,1.4,24.9
1985,10,29,0.01,2.1,24.2
1985,10,30,0,1.3,23.6
1985,10,31,0.04,1.5,23.0
1985,11,1,0,3.4,22.4
1985,11,2,0,2.8,21.8
1985,11,3,0,1.8,21.3
1985,11,4,0.04,1.9,20.8
1985,11,5,0.4,2,20.3
1985,11,6,0,2.1,19.9
1985,11,7,0,1.9,19.4
1985,11,8,12.07,1.8,31.3
1985,11,9,1.03,1.4,47.3
1985,11,10,0,2.1,30.8
1985,11,11,0,2.2,27.8
1985,11,12,0,2.3,26.8
1985,11,13,0,1.6,25.9
1985,11,14,0,1.4,25.0
1985,11,15,0.9,0.4,24.8
1985,11,16,2.32,0.7,26.9
1985,11,17,0.01,1.8,27.9
1985,11,18,0,2.2,24.6
1985,11,19,0,1.3,23.5
1985,11,20,0,0.9,22.8
1985,11,21,3.54,0,26.4
1985,11,22,3.35,0,35.4
1985,11,23,0.4,2.8,34.6
1985,11,24,1.45,1,28.6
1985,11,25,0.07,2.3,27.7
1985,11,26,0,2,26.0
1985,11,27,1.29,0.5,26.0
1985,11,28,6.04,0.8,33.0
1985,11,29,3.91,0.9,43.4
1985,11,30,1.01,2.1,39.3
1985,12,1,0,1.8,32.4
1985,12,2,0,1.3,30.4
1985,12,3,0,1.5,29.1
1985,12,4,0,1.6,28.0
1985,12,5,5.12,0.8,32.5
1985,12,6,5.26,0.8,44.5
1985,12,7,0,1.4,44.2
1985,12,8,0,1.7,35.1
1985,12,9,0.18,0.7,32.6
1985,12,10,7.55,0.3,41.3
1985,12,11,5.26,0,60.5
1985,12,12,0.05,1,57.0
1985,12,13,0,0.2,44.8
1985,12,14,0,1.4,41.2
1985,12,15,0.01,0,38.8
1985,12,16,0,0,36.7
1985,12,17,0,0,34.8
1985,12,18,0,6.2,33.1
1985,12,19,0,1.2,31.5
1985,12,20,0,1.3,30.1
1985,12,21,0,0.7,28.9
1985,12,22,0,1.6,27.7
1985,12,23,0,0.6,26.6
1985,12,24,0,1.2,25.6
1985,12,25,0,1.1,24.7
1985,12,26,0,1.2,23.9
1985,12,27,0,1,23.1
1985,12,28,0,0.3,22.4
1985,12,29,0.05,0.6,21.7
1985,12,30,2.22,1,22.5
1985,12,31,7.02,0.8,31.0
1986,1,1,0,1.9,38.0
1986,1,2,0,1.7,27.8
1986,1,3,0.06,0.3,25.7
1986,1,4,0,1.8,24.8
1986,1,5,0,0,23.9
1986,1,6,0,0,23.1
1986,1,7,0,0,22.4
1986,1,8,0,0,21.7
1986,1,9,0,6.9,21.1
1986,1,10,0,1.3,20.4
1986,1,11,0,1.2,19.8
1986,1,12,0,0.9,19.3
1986,1,13,0,1.1,18.8
1986,1,14,0,0.5,18.3
1986,1,15,0,1.5,17.9
1986,1,16,0,0.8,17.4
1986,1,17,0,0.6,17.0
1986,1,18,2.37,0.5,18.6
1986,1,19,0,0.5,20.7
1986,1,20,0.15,1.1,17.7
1986,1,21,0.47,0.4,17.0
1986,1,22,3.12,1.3,18.6
1986,1,23,0.05,0.8,20.5
1986,1,24,0.69,0.4,17.9
1986,1,25,2.95,0.2,20.4
1986,1,26,0.04,0.8,23.3
1986,1,27,0,1.3,19.0
1986,1,28,0,0.6,18.0
1986,1,29,0,0.9,17.6
1986,1,30,0,1.3,17.2
1986,1,31,0.08,0.8,16.8
1986,2,1,4.12,0.8,19.8
1986,2,2,5.53,0.7,29.0
1986,2,3,6.46,0.3,37.9
1986,2,4,2.95,0.6,42.0
1986,2,5,17.73,0.3,59.6
1986,2,6,1.2,0.4,86.9
1986,2,7,0.02,1.2,58.4
1986,2,8,0,1.5,50.0
1986,2,9,0,0.3,46.2
1986,2,10,0,1.2,43.1
1986,2,11,0,1.9,40.3
1986,2,12,0,2,37.9
1986,2,13,0.14,0.2,35.8
1986,2,14,4.94,0.4,40.2
1986,2,15,2.53,0.2,49.3
1986,2,16,19.15,3.2,70.3
1986,2,17,19.95,0.5,137.3
1986,2,18,0.86,0.7,153.6
1986,2,19,0,1.3,104.8
1986,2,20,0,1.4,87.8
1986,2,21,0,2.2,77.5
1986,2,22,0,1.7,69.3
1986,2,23,0,1.5,62.6
1986,2,24,0,2.3,57.1
1986,2,25,0.48,1.1,52.5
1986,2,26,0.77,1.6,48.6
1986,2,27,12.8,1.3,64.7
1986,2,28,1.11,1,84.5
1986,3,1,1.07,0,63.9
1986,3,2,0,3.4,58.7
1986,3,3,0,2.4,52.5
1986,3,4,0,2.4,48.4
1986,3,5,0,2.5,45.0
1986,3,6,0,2.7,42.1
1986,3,7,0,1.8,39.5
1986,3,8,0,2.6,37.3
1986,3,9,0.64,1,35.2
1986,3,10,10.69,1,47.4
1986,3,11,1.36,1.6,62.7
1986,3,12,0,1.2,45.5
1986,3,13,41.66,4.2,112.0
1986,3,14,16.28,0.7,256.5
1986,3,15,17.91,1.2,281.8
1986,3,16,3.6,1.6,267.7
1986,3,17,19.44,4.3,248.9
1986,3,18,19.09,1.4,325.7
1986,3,19,2.23,3.9,301.4
1986,3,20,47.07,0.7,427.7
1986,3,21,18.35,1.4,674.3
1986,3,22,4.83,0.8,488.5
1986,3,23,0.31,1.8,315.0
1986,3,24,2.75,0.6,229.6
1986,3,25,3.4,0.8,196.2
1986,3,26,1.37,0.5,167.9
1986,3,27,18.45,1.4,200.3
1986,3,28,6.91,0.3,260.2
